"","five_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"314",1820,350,"GRC",0,0,0,0,0,0,NA,2354.8,NA,NA,0,0
"315",1820,360,"ROU",0.2,0,0,0,0,0.2,NA,6389,NA,NA,0,0
"316",1820,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"317",1820,375,"FIN",0,0,0,0,0,0,1313,1202.2,NA,NA,0,0
"318",1820,380,"SWE",0,0,0,0,0,0,1454.6,2635.2,1.29626223574544,0,1,0
"319",1820,385,"NOR",0.6,0,0.4,0,0,0.2,1384,998.6,NA,NA,0,0
"320",1820,390,"DNK",0,0,0,0,0,0,2090.4,1182,1.05835867049347,0,1,0
"321",1820,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"322",1820,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"323",1820,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"324",1820,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"325",1820,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"326",1820,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"327",1820,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"328",1820,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"329",1820,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"330",1820,560,"ZAF",0,0,0,0,0,0,1300,1550,3.41099630530329,NA,0,0.8
"331",1820,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,0.8
"332",1820,600,"MAR",0,0,0,0,0,0,685,2689,NA,0,0,NA
"333",1820,615,"DZA",0,0,0,0,0,0,685,2689,NA,NA,0,0
"334",1820,616,"TUN",0,0,0,0,0,0,685,875,NA,NA,0,0
"335",1820,640,"TUR",0.4,0,0.4,0,0,0,974,10074,NA,0,1,NA
"336",1820,651,"EGY",0,0,0,0,0,0,956,4194,NA,NA,0,0
"337",1820,710,"CHN",0,0,0,0,0,0,882,386461.8,NA,0,1,NA
"338",1820,713,"TWN",0,0,0,0,0,0,966,2000,NA,NA,0,NA
"339",1820,732,"KOR",0.2,0,0,0,0,0.2,815.7743,9395,NA,NA,0,NA
"340",1820,740,"JPN",0,0,0,0,0,0,1317,31066,NA,0,1,0
"341",1820,750,"IND",0.2,0,0,0,0,0.2,937,210691.2,NA,NA,0,0
"342",1820,775,"MMR",0,0,0,0,0,0,803,3506,NA,NA,0,NA
"343",1820,780,"LKA",0,0,0,0,0,0,877,1213,NA,NA,0,0
"344",1820,800,"THA",0,0,0,0,0,0,909,4665,NA,0,1,0
"345",1820,820,"MYS",0,0,0,0,0,0,961,287,NA,NA,0,0
"346",1820,830,"SGP",0,0,0,0,0,0,NA,30,NA,NA,0,0
"347",1820,840,"PHL",0,0,0,0,0,0,931,2176,NA,NA,0,0
"348",1820,850,"IDN",0,0,0,0,0,0,826.2,18227.2,-0.953248560888996,NA,0,0
"349",1820,900,"AUS",0,0,0,0,0,0,868,331,3.18824124133475,NA,0,0
"350",1820,920,"NZL",0,0,0,0,0,0,826,100,NA,NA,0,0.8
"351",1825,2,"USA",0.4,0.2,0,0,0,0,2901.85632,12253.6,-0.00174163761095967,1,1,0
"352",1825,20,"CAN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"353",1825,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"354",1825,70,"MEX",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"355",1825,90,"GTM",0.4,0,0,0,0.4,0,NA,NA,NA,NA,0,0
"356",1825,91,"HND",0.4,0,0,0,0.4,0,NA,NA,NA,NA,0,0
"357",1825,92,"SLV",0.4,0,0,0,0.4,0,NA,NA,NA,NA,0,0
"358",1825,93,"NIC",0.4,0,0,0,0.4,0,NA,NA,NA,NA,0,0
"359",1825,94,"CRI",0.4,0,0,0,0.4,0,NA,NA,NA,NA,0,0
"360",1825,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"361",1825,100,"COL",0.8,0,0,0,0.8,0,NA,NA,NA,NA,1,0
"362",1825,101,"VEN",0.8,0,0,0,0.8,0,NA,NA,NA,NA,0.2,0
"363",1825,130,"ECU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"364",1825,135,"PER",0.8,0,0,0,0.8,0,665,NA,0.259621071957822,0,1,0
"365",1825,140,"BRA",0.6,0,0.6,0,0,0,NA,NA,NA,0,1,0
"366",1825,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"367",1825,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"368",1825,155,"CHL",0.8,0,0,0,0.8,0,896.8,904,3.50076606625539,0,1,0
"369",1825,160,"ARG",0.4,0,0,0,0.4,0,NA,NA,NA,0,1,0
"370",1825,165,"URY",0,0,0,0,0,0,NA,NA,NA,NA,1,NA
"371",1825,200,"GBR",0.8,0.4,0,0,0,0,3442.8,23275.2,-0.196737686259673,0,1,1
"372",1825,205,"IRL",NA,NA,0,NA,NA,NA,NA,7612.8,NA,NA,1,NA
"373",1825,210,"NLD",2,1,0,0,0,0,3196.8,2562.6,1.44841987421431,0,1,0
"374",1825,211,"BEL",0.4,0,0,0,0,0.4,NA,3652.6,NA,NA,0,0
"375",1825,220,"FRA",0.4,0.4,0,0,0,0,1919.6,32728,-0.368223022221194,0,1,0
"376",1825,225,"CHE",NA,NA,0,NA,NA,NA,NA,2065.2,NA,NA,1,NA
"377",1825,230,"ESP",1.2,0.2,0,0,1,0,1697.65,12784.4,NA,0,1,NA
"378",1825,235,"PRT",0.4,0.2,0,0,0.2,0,1534.9216,3432.2,1.5172903249271,0,1,0
"379",1825,255,"DEU",0.4,0,0,0,0,0.4,NA,27242,NA,0,1,0
"380",1825,290,"POL",0.2,0,0,0,0,0.2,923,NA,1.42504316011351,NA,0,0
"381",1825,305,"AUT",0.4,0,0,0,0,0.4,NA,3486.4,NA,0,1,0
"382",1825,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"383",1825,325,"ITA",0.2,0,0,0,0,0.2,2723.44426,21104,-0.324958726927337,NA,1,0
"384",1825,350,"GRC",0.8,0,0,0,0.8,0,NA,2465.4,NA,NA,0.2,0
"385",1825,360,"ROU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"386",1825,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"387",1825,375,"FIN",0,0,0,0,0,0,NA,1299.8,NA,NA,0,0
"388",1825,380,"SWE",0,0,0,0,0,0,1501.8,2809,0.290693204051205,0,1,0
"389",1825,385,"NOR",0.2,0,0,0,0,0.2,NA,1077.2,NA,NA,0,0
"390",1825,390,"DNK",0,0,0,0,0,0,2128,1252.2,-0.0559797541289067,0,1,0
"391",1825,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"392",1825,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"393",1825,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"394",1825,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"395",1825,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"396",1825,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"397",1825,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"398",1825,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"399",1825,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"400",1825,560,"ZAF",0,0,0,0,0,0,1362.5,NA,NA,NA,0,1
"401",1825,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"402",1825,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"403",1825,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"404",1825,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"405",1825,640,"TUR",1,0,0.6,0,0,0.4,NA,NA,NA,0,1,NA
"406",1825,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"407",1825,710,"CHN",0,0,0,0,0,0,NA,400410.8,NA,0,1,NA
"408",1825,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"409",1825,732,"KOR",0.6,0,0,0,0,0.6,NA,NA,NA,NA,0,NA
"410",1825,740,"JPN",0.2,0,0,0,0,0.2,NA,31230.6,NA,0,1,0
"411",1825,750,"IND",0,0,0,0,0,0,NA,214970.8,NA,NA,0,0
"412",1825,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"413",1825,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"414",1825,800,"THA",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,0
"415",1825,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"416",1825,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"417",1825,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"418",1825,850,"IDN",0.2,0,0,0,0,0.2,850.2,18997.2,1.0125634346765,NA,0,0
"419",1825,900,"AUS",1.4,0.6,0,0,0,0.2,1036.4,328.6,3.55255475229461,NA,0,0
"420",1825,920,"NZL",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"421",1830,2,"USA",0,0,0,0,0,0,3272.36624,14077.6,3.15270936354355,1,1,0
"422",1830,20,"CAN",0,0,0,0,0,0,1594,1169,NA,NA,0,0
"423",1830,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"424",1830,70,"MEX",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"425",1830,90,"GTM",1,0,0,0,1,0,NA,NA,NA,NA,0,0
"426",1830,91,"HND",1,0,0,0,1,0,NA,NA,NA,NA,0,0
"427",1830,92,"SLV",1,0,0,0,1,0,NA,NA,NA,NA,0,0
"428",1830,93,"NIC",1,0,0,0,1,0,NA,NA,NA,NA,0,0
"429",1830,94,"CRI",1,0,0,0,1,0,NA,NA,NA,NA,0,0
"430",1830,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"431",1830,100,"COL",1,0,0,0,1,0,NA,NA,NA,NA,1,0
"432",1830,101,"VEN",1,0,0,0,1,0,2065.8,NA,3.51851788171688,0,1,0
"433",1830,130,"ECU",1,0,0,0,1,0,NA,NA,NA,0,1,0
"434",1830,135,"PER",1,0,0,0,1,0,676.8,NA,1.29844219998744,0,1,0
"435",1830,140,"BRA",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,0
"436",1830,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"437",1830,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"438",1830,155,"CHL",1,0,0,0,1,0,950.8,1007.2,1.08000098724829,0,1,0
"439",1830,160,"ARG",1.2,0,0,0,1,0.2,NA,NA,NA,0,1,0
"440",1830,165,"URY",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"441",1830,200,"GBR",0,0,0,0,0,0,3589,24677.4,1.12168082451391,0,1,1
"442",1830,205,"IRL",NA,NA,0,NA,NA,NA,NA,7944.2,NA,NA,1,NA
"443",1830,210,"NLD",0,0,0,0,0,0,3286,2668.2,0.427771213421636,0,1,0
"444",1830,211,"BEL",0.2,0,0,0,0,0.2,NA,3814.2,NA,0,1,0
"445",1830,220,"FRA",0,0,0,0,0,0,2004.8,33582.8,1.18088649242407,0,1,0
"446",1830,225,"CHE",NA,NA,0,NA,NA,NA,NA,2123.4,NA,NA,1,NA
"447",1830,230,"ESP",1,0,0,0,1,0,NA,13216.2,NA,0,1,NA
"448",1830,235,"PRT",0,0,0,0,0,0,1547.2371,3512.4,-2.17536681749156,0,1,0
"449",1830,255,"DEU",0,0,0,0,0,0,NA,28547,NA,0,1,0
"450",1830,290,"POL",0.2,0,0,0,0,0.2,927.4,NA,-0.635817617692953,NA,0,0
"451",1830,305,"AUT",0,0,0,0,0,0,2230,3572.8,NA,0,1,0
"452",1830,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"453",1830,325,"ITA",0,0,0,0,0,0,2755.70164,21792.2,0.852431568591718,NA,1,0
"454",1830,350,"GRC",1,0,0,0,1,0,1586,2581.2,6.37605725439167,0,1,0
"455",1830,360,"ROU",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,0
"456",1830,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"457",1830,375,"FIN",0,0,0,0,0,0,NA,1377.2,NA,NA,0,0
"458",1830,380,"SWE",0,0,0,0,0,0,1489.4,2919,0.24030728820532,0,1,0
"459",1830,385,"NOR",0,0,0,0,0,0,1444.8,1149.6,1.58796520050627,NA,0,0
"460",1830,390,"DNK",0,0,0,0,0,0,2147.2,1280.6,1.10943879479076,0,1,0
"461",1830,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"462",1830,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"463",1830,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"464",1830,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"465",1830,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"466",1830,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"467",1830,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"468",1830,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"469",1830,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"470",1830,560,"ZAF",0,0,0,0,0,0,1243,NA,NA,NA,0,1
"471",1830,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"472",1830,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"473",1830,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"474",1830,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"475",1830,640,"TUR",0.4,0,0.2,0,0,0.2,NA,NA,NA,0,1,NA
"476",1830,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,0.8,0
"477",1830,710,"CHN",0,0,0,0,0,0,846,409598.4,NA,0,1,NA
"478",1830,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"479",1830,732,"KOR",0.4,0,0,0,0,0.4,NA,NA,NA,NA,0,NA
"480",1830,740,"JPN",0.2,0,0,0,0,0.2,NA,31396.2,NA,0,1,0
"481",1830,750,"IND",0,0,0,0,0,0,945,219337.4,NA,NA,0,0
"482",1830,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"483",1830,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"484",1830,800,"THA",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,0
"485",1830,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"486",1830,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"487",1830,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"488",1830,850,"IDN",0,0,0,0,0,0,830.2,19799.2,0.802613917167142,NA,0,0
"489",1830,900,"AUS",0.2,0,0,0,0,0.2,1424.2,340.8,6.4980092253507,NA,0,0
"490",1830,920,"NZL",0,0,0,0,0,0,NA,100,NA,NA,0,1
"491",1835,2,"USA",0.8,0.4,0,0,0,0,3414.29648,16171.6,1.20964199558481,1,1,0
"492",1835,20,"CAN",0.8,0.4,0,0,0,0,NA,NA,NA,NA,0,0
"493",1835,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"494",1835,70,"MEX",1,0,0,0,1,0,NA,NA,NA,0,1,0
"495",1835,90,"GTM",1,0,0,0,1,0,NA,NA,NA,NA,0.4,0
"496",1835,91,"HND",1,0,0,0,1,0,NA,NA,NA,NA,0.4,0
"497",1835,92,"SLV",1,0,0,0,1,0,NA,NA,NA,NA,0.4,0
"498",1835,93,"NIC",1,0,0,0,1,0,NA,NA,NA,NA,0.4,0
"499",1835,94,"CRI",1,0,0,0,1,0,NA,NA,NA,NA,0.2,0
"500",1835,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"501",1835,100,"COL",1,0,0,0,1,0,NA,NA,NA,0,1,0
"502",1835,101,"VEN",1,0,0,0,1,0,1861.6,NA,-6.37396571353439,0,1,0
"503",1835,130,"ECU",1,0,0,0,1,0,NA,NA,NA,0,1,0
"504",1835,135,"PER",1,0,0,0,1,0,780.6,NA,2.52842543092548,0,1,0
"505",1835,140,"BRA",0.4,0,0.2,0,0,0.2,NA,NA,NA,0,1,0
"506",1835,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"507",1835,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"508",1835,155,"CHL",1,0,0,0,1,0,1015.6,1115,0.818021352390292,0,1,0
"509",1835,160,"ARG",1.2,0,0,0,1,0.2,NA,NA,NA,0,1,0
"510",1835,165,"URY",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"511",1835,200,"GBR",1.2,0.6,0,0,0,0,3899.8,25968.2,1.3432170760881,0,1,1
"512",1835,205,"IRL",NA,NA,0,NA,NA,NA,NA,8196.6,NA,NA,1,NA
"513",1835,210,"NLD",0,0,0,0,0,0,3512.6,2791.8,1.27104198356636,0,1,0
"514",1835,211,"BEL",0.8,0.4,0,0,0,0,NA,3978.6,NA,0,1,0
"515",1835,220,"FRA",0.8,0.4,0,0,0,0,2134.8,34358,0.755223877860426,0,1,0
"516",1835,225,"CHE",NA,NA,0,NA,NA,NA,NA,2183.2,NA,NA,1,NA
"517",1835,230,"ESP",0.6,0,0,0,0.6,0,1679.78,13662.6,NA,0,1,NA
"518",1835,235,"PRT",0.6,0,0,0,0.6,0,1533.37404,3639,2.20592719464596,0,1,0
"519",1835,255,"DEU",0.2,0,0,0,0,0.2,NA,30043.2,NA,0,1,0
"520",1835,290,"POL",0.4,0,0,0,0,0.4,916.8,NA,-0.214754636855503,NA,0,0
"521",1835,305,"AUT",0,0,0,0,0,0,NA,3656,NA,0,1,0
"522",1835,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"523",1835,325,"ITA",0.4,0,0,0,0,0.4,2691.18688,22503,-1.28527705577027,NA,1,0
"524",1835,350,"GRC",1,0,0,0,1,0,2115,2702.2,5.15588136542511,0,1,0
"525",1835,360,"ROU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"526",1835,365,"RUS",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"527",1835,375,"FIN",0,0,0,0,0,0,NA,1409.8,NA,NA,0,0
"528",1835,380,"SWE",0,0,0,0,0,0,1542.2,3059,0.327167086436622,0,1,0
"529",1835,385,"NOR",0,0,0,0,0,0,1481.8,1212.2,-0.41243932099462,NA,0,0
"530",1835,390,"DNK",0,0,0,0,0,0,2206.6,1325.6,-0.0208641558853446,0,1,0
"531",1835,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"532",1835,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"533",1835,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"534",1835,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"535",1835,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"536",1835,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"537",1835,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"538",1835,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"539",1835,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"540",1835,560,"ZAF",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"541",1835,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"542",1835,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"543",1835,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"544",1835,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"545",1835,640,"TUR",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,NA
"546",1835,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"547",1835,710,"CHN",0,0,0,0,0,0,NA,411097.8,NA,0,1,NA
"548",1835,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"549",1835,732,"KOR",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,NA
"550",1835,740,"JPN",0.4,0,0,0,0,0.4,NA,31562.8,NA,0,1,0
"551",1835,750,"IND",0.2,0,0,0,0,0.2,NA,223792.6,NA,NA,0,0
"552",1835,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"553",1835,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"554",1835,800,"THA",0.2,0,0,0,0,0.2,NA,NA,NA,0,1,0
"555",1835,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"556",1835,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"557",1835,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"558",1835,850,"IDN",0,0,0,0,0,0,844.6,20635.6,-0.51805118385935,NA,0,0
"559",1835,900,"AUS",0.4,0,0,0,0,0.4,1817.8,377.8,3.24448343408938,NA,0,0
"560",1835,920,"NZL",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"561",1840,2,"USA",0.2,0.2,0,0,0,0,3304.50624,18667.2,-0.16076525683888,1,1,0
"562",1840,20,"CAN",0,0,0,0,0,0,1852,1697,NA,NA,0,0
"563",1840,42,"DOM",0,0,0,0,0,0,NA,NA,NA,NA,0.2,0
"564",1840,70,"MEX",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"565",1840,90,"GTM",1,0,0,0,1,0,NA,NA,NA,0,1,0
"566",1840,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"567",1840,92,"SLV",1,0,0,0,1,0,NA,NA,NA,NA,1,0
"568",1840,93,"NIC",1,0,0,0,1,0,NA,NA,NA,0,1,0
"569",1840,94,"CRI",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"570",1840,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"571",1840,100,"COL",1,0,0,0,1,0,NA,NA,NA,0,1,0
"572",1840,101,"VEN",0.2,0,0,0,0.2,0,1719.2,NA,2.40147502196259,0,1,0
"573",1840,130,"ECU",1,0,0,0,1,0,NA,NA,NA,0,1,0
"574",1840,135,"PER",1,0,0,0,1,0,851.8,NA,0.805262028527794,0,1,0
"575",1840,140,"BRA",0.4,0,0.2,0,0,0.2,NA,NA,NA,0,1,0
"576",1840,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"577",1840,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"578",1840,155,"CHL",0.6,0,0,0,0.6,0,1095.8,1225.6,1.79398214955034,0,1,0
"579",1840,160,"ARG",1.4,0,0,0,1,0.4,NA,NA,NA,0,1,0
"580",1840,165,"URY",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"581",1840,200,"GBR",0,0,0,0,0,0,3983,27264.4,1.88654512649788,0,1,1
"582",1840,205,"IRL",NA,NA,0,NA,NA,NA,NA,8418.2,NA,NA,1,NA
"583",1840,210,"NLD",0,0,0,0,0,0,3579.4,2950.8,-0.257541112948459,0,1,0
"584",1840,211,"BEL",0.4,0.2,0,0,0,0,NA,4151.2,NA,0,1,0
"585",1840,220,"FRA",0,0,0,0,0,0,2334.2,35218.8,2.83861099807866,0,1,0
"586",1840,225,"CHE",NA,NA,0,NA,NA,NA,NA,2250.8,NA,NA,1,NA
"587",1840,230,"ESP",1,0,0,0,1,0,NA,14123.8,NA,0,1,NA
"588",1840,235,"PRT",0.6,0,0,0,0.4,0.2,1534.05394,3726.4,0.210407267545492,0,1,0
"589",1840,255,"DEU",0,0,0,0,0,0,NA,31773.6,NA,0,1,0
"590",1840,290,"POL",0,0,0,0,0,0,914.6,NA,0.0469837032451154,NA,0,0
"591",1840,305,"AUT",0,0,0,0,0,0,2415,3762,NA,0,1,0
"592",1840,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"593",1840,325,"ITA",0,0,0,0,0,0,2712.69178,23236.6,0.214806675831331,NA,1,0
"594",1840,350,"GRC",1,0,0,0,1,0,1812.8,2829,-4.32978875936788,0,1,0
"595",1840,360,"ROU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"596",1840,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"597",1840,375,"FIN",0,0,0,0,0,0,NA,1476.8,NA,NA,0,0
"598",1840,380,"SWE",0,0,0,0,0,0,1534.8,3189.2,0.39538821966058,0,1,0
"599",1840,385,"NOR",0,0,0,0,0,0,1573.4,1270.8,1.01892050683068,NA,0,0
"600",1840,390,"DNK",0,0,0,0,0,0,2312,1383.8,1.84601205778904,0,1,0
"601",1840,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"602",1840,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"603",1840,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"604",1840,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"605",1840,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"606",1840,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"607",1840,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"608",1840,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"609",1840,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"610",1840,560,"ZAF",0,0,0,0,0,0,1132.5,NA,NA,NA,0,1
"611",1840,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"612",1840,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"613",1840,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"614",1840,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"615",1840,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"616",1840,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"617",1840,710,"CHN",0,0,0,0,0,0,849,412000,NA,0,1,NA
"618",1840,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"619",1840,732,"KOR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"620",1840,740,"JPN",0,0,0,0,0,0,NA,31730.2,NA,0,1,0
"621",1840,750,"IND",0,0,0,0,0,0,944,228337.8,NA,NA,0,0
"622",1840,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"623",1840,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"624",1840,800,"THA",0,0,0,0,0,0,NA,NA,NA,0,1,0
"625",1840,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"626",1840,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"627",1840,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"628",1840,850,"IDN",0,0,0,0,0,0,866.2,21507,-0.224982669869177,NA,0,0
