"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc"
"867",1287,"BEL",2001,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",33923.342,10288.56285,0.603717644596717,10.4318880887891
"868",1288,"BEL",2002,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",34419.6938,10334.78681,1.46315713823244,10.4464132264479
"869",1289,"BEL",2003,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",34588.476,10378.14321,0.490365199007091,10.4513047529295
"870",1290,"BEL",2004,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",35740.3525,10423.15593,3.33023201137858,10.4840636307506
"871",1291,"BEL",2005,0,1,0,0,0,1,0,0,0,1,211,"BEL","BEL",56,"Belgium",1,"Belgium",36338.3831,10480.64757,1.67326441450178,10.5006573660218
"872",1292,"BEL",2006,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",37051.9022,10550.00201,1.9635411351035,10.5201019596402
"873",1293,"BEL",2007,0,1,0,0,0,0,0,0,0,0,211,"BEL","BEL",56,"Belgium",1,"Belgium",38082.8733,10627.75907,2.7825051853883,10.5475461985436
"874",1294,"BEL",2008,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",38117.3484,10712.0484,0.0905265202245212,10.5484510304916
"875",1295,"BEL",2009,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",36998.6493,10798.58467,-2.93488174534198,10.5186637132031
"876",1296,"BEL",2010,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",37739.3275,10922.38765,2.00190605336504,10.5384844966803
"877",1297,"BEL",2011,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",38130,11040.40252,1.03518670278372,10.5487828785764
"878",1298,"BEL",2012,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",37906,11109.08383,-0.58746393915552,10.5428910705861
"879",1299,"BEL",2013,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",37737,11161.56949,-0.445839708753232,10.5384228233477
"880",1300,"BEL",2014,0,1,1,1,0,0,0,0,0,2,211,"BEL","BEL",56,"Belgium",1,"Belgium",38228,11211.22912,1.30111031613536,10.5513496688804
"881",1301,"BEL",2015,0,1,NA,NA,0,0,0,0,0,NA,211,"BEL","BEL",56,"Belgium",1,"Belgium",38569,11276.38024,0.892016323113948,10.5602300512023
"882",1302,"BEL",2016,0,1,NA,NA,NA,0,0,0,0,NA,211,"BEL","BEL",56,"Belgium",1,"Belgium",38766,11333.61783,0.510772900515958,10.565324648254
"883",1373,"BOL",1870,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",NA,1495,NA,NA
"884",1374,"BOL",1871,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"885",1375,"BOL",1872,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"886",1376,"BOL",1873,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"887",1377,"BOL",1874,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"888",1378,"BOL",1875,0,1,0,0,0,0,0,1,1,1,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"889",1379,"BOL",1876,0,1,0,0,0,0,0,1,1,1,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"890",1380,"BOL",1877,0,1,0,0,0,0,0,1,1,1,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"891",1381,"BOL",1878,0,1,0,0,0,0,0,1,1,1,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"892",1382,"BOL",1879,0,1,0,0,0,0,0,1,1,1,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"893",1383,"BOL",1880,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"894",1384,"BOL",1881,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"895",1385,"BOL",1882,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"896",1386,"BOL",1883,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"897",1387,"BOL",1884,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"898",1388,"BOL",1885,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"899",1389,"BOL",1886,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"900",1390,"BOL",1887,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"901",1391,"BOL",1888,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"902",1392,"BOL",1889,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,NA,NA,NA,NA,NA
"903",1393,"BOL",1890,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1361,NA,NA,7.21670948670946
"904",1394,"BOL",1891,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1371,NA,0.734753857457752,7.22402480828583
"905",1395,"BOL",1892,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1390,NA,1.38584974471189,7.23777819192344
"906",1396,"BOL",1893,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1390,NA,0,7.23777819192344
"907",1397,"BOL",1894,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1446,NA,4.02877697841727,7.27724772663148
"908",1398,"BOL",1895,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1446,NA,0,7.27724772663148
"909",1399,"BOL",1896,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1352,NA,-6.50069156293223,7.21007962817079
"910",1400,"BOL",1897,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1384,NA,2.36686390532544,7.23345541862144
"911",1401,"BOL",1898,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1414,NA,2.16763005780347,7.25488481007734
"912",1402,"BOL",1899,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1420,NA,0.424328147100424,7.2591161280971
"913",1403,"BOL",1900,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1462,1696,2.95774647887324,7.28824440102012
"914",1404,"BOL",1901,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1513,1710,3.48837209302326,7.32251043399739
"915",1405,"BOL",1902,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1462,1723,-3.37078651685393,7.28824440102012
"916",1406,"BOL",1903,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1458,1737,-0.27359781121751,7.28550654852279
"917",1407,"BOL",1904,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1460,1751,0.137174211248285,7.2868764117507
"918",1408,"BOL",1905,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1510,1765,3.42465753424658,7.32052696227274
"919",1409,"BOL",1906,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1562,1779,3.44370860927152,7.35436233042148
"920",1410,"BOL",1907,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1568,1793,0.384122919334187,7.35819375273303
"921",1411,"BOL",1908,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1616,1808,3.06122448979592,7.38832785957711
"922",1412,"BOL",1909,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1651,1822,2.16584158415842,7.40974195408092
"923",1413,"BOL",1910,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1714,1837,3.81586917019988,7.44716835960004
"924",1414,"BOL",1911,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1744,1851,1.75029171528588,7.46450983463653
"925",1415,"BOL",1912,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1787,1866,2.46559633027523,7.48885295573346
"926",1416,"BOL",1913,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1862,1881,4.19697817571349,7.52994337060159
"927",1417,"BOL",1914,1,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1769,1915,-4.99462943071966,7.47873482556787
"928",1418,"BOL",1915,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1798,1951,1.63934426229508,7.49498623395053
"929",1419,"BOL",1916,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1839,1986,2.28031145717464,7.51752085060303
"930",1420,"BOL",1917,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1957,2023,6.41653072321914,7.57967882309046
"931",1421,"BOL",1918,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1965,2060,0.408788962698007,7.58375630070711
"932",1422,"BOL",1919,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1956,2098,-0.458015267175573,7.57916796739608
"933",1423,"BOL",1920,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1932,2136,-1.22699386503067,7.56682847920833
"934",1424,"BOL",1921,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1849,2161,-4.29606625258799,7.52294091807237
"935",1425,"BOL",1922,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2002,2186,8.27474310438075,7.60240133566582
"936",1426,"BOL",1923,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2008,2212,0.2997002997003,7.60539236481493
"937",1427,"BOL",1924,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2077,2237,3.43625498007968,7.63916117165917
"938",1428,"BOL",1925,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2144,2263,3.2258064516129,7.67089483136212
"939",1429,"BOL",1926,0,1,0,0,0,0,0,0,0,0,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2157,2289,0.60634328358209,7.67693714581808
"940",1430,"BOL",1927,0,1,0,0,1,0,0,0,0,1,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2289,2316,6.11961057023644,7.73630709654828
"941",1431,"BOL",1928,0,1,0,0,1,0,0,0,0,1,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2356,2343,2.92704237658366,7.76514490293613
"942",1432,"BOL",1929,1,1,0,0,1,0,0,0,0,1,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2426,2370,2.97113752122241,7.7944112057266
"943",1433,"BOL",1930,1,1,0,0,1,0,0,0,0,1,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2281,2397,-5.97691673536686,7.73280753042202
"944",1434,"BOL",1931,1,1,0,0,1,0,0,1,1,2,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2040,2425,-10.5655414291977,7.62119516280984
"945",1435,"BOL",1932,0,1,0,0,1,1,0,1,1,3,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1879,2453,-7.8921568627451,7.539027055824
"946",1436,"BOL",1933,0,1,0,0,1,1,0,1,1,3,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",1954,2482,3.99148483235764,7.57814547241947
"947",1437,"BOL",1934,0,1,0,0,1,0,0,1,1,2,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2099,2511,7.42067553735926,7.64969262371151
"948",1438,"BOL",1935,0,1,0,0,1,0,0,1,1,2,145,"BOL","BOL",68,"Bolivia",0,"Bolivia (Plurinational State of)",2173,2540,3.52548832777513,7.68432406768116
