"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc","gdppc_impute","pop_impute","percent_growth_impute"
"8198",8198,"MUS",1968,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",4602,804.177,-8.59980139026812,8.43446354381724,4602,804.177,-8.59980139026812
"8199",8199,"MUS",1969,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",4758,816.027,3.38983050847458,8.46779284112111,4758,816.027,3.38983050847458
"8200",8200,"MUS",1970,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",4662,829.511,-2.01765447667087,8.44741429680832,4662,829.511,-2.01765447667087
"8201",8201,"MUS",1971,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",4804,841.079,3.04590304590305,8.47741232140439,4804,841.079,3.04590304590305
"8202",8202,"MUS",1972,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",5128,851.334,6.744379683597,8.54266598738927,5128,851.334,6.744379683597
"8203",8203,"MUS",1973,0,1,0,0,0,0,1,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",5668,861.239,10.5304212168487,8.6427680143243,5668,861.239,10.5304212168487
"8204",8204,"MUS",1974,0,1,0,0,0,0,1,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",6038,873.292,6.52787579393084,8.7059937143079,6038,873.292,6.52787579393084
"8205",8205,"MUS",1975,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",6030,885.461,-0.132494203378602,8.70466811345099,6030,885.461,-0.132494203378602
"8206",8206,"MUS",1976,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7264,897.811,20.4643449419569,8.89082357600438,7264,897.811,20.4643449419569
"8207",8207,"MUS",1977,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7610,913.025,4.76321585903084,8.93734984826739,7610,913.025,4.76321585903084
"8208",8208,"MUS",1978,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7763,929.367,2.01051248357424,8.9572529442889,7763,929.367,2.01051248357424
"8209",8209,"MUS",1979,0,1,0,0,0,1,1,0,0,2,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7889,946.64,1.62308385933273,8.97335141383992,7889,946.64,1.62308385933273
"8210",8210,"MUS",1980,0,1,0,0,0,0,1,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",6970,963.701,-11.6491317023704,8.8495139654864,6970,963.701,-11.6491317023704
"8211",8211,"MUS",1981,0,1,0,0,0,1,1,0,0,2,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7264,979.05,4.2180774748924,8.89082357600438,7264,979.05,4.2180774748924
"8212",8212,"MUS",1982,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7563,992.04,4.11618942731278,8.93115542977835,7563,992.04,4.11618942731278
"8213",8213,"MUS",1983,0,1,0,0,0,1,0,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7516,1002.175,-0.621446515932831,8.92492240117747,7516,1002.175,-0.621446515932831
"8214",8214,"MUS",1984,0,1,0,0,0,1,0,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",7798,1012.042,3.75199574241618,8.9617507993305,7798,1012.042,3.75199574241618
"8215",8215,"MUS",1985,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",8265,1020.544,5.98871505514234,9.01990599507168,8265,1020.544,5.98871505514234
"8216",8216,"MUS",1986,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",9001,1028.233,8.90502117362371,9.10520205385288,9001,1028.233,8.90502117362371
"8217",8217,"MUS",1987,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",9840,1036.272,9.32118653482946,9.19431261089898,9840,1036.272,9.32118653482946
"8218",8218,"MUS",1988,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",10418,1044.942,5.8739837398374,9.25138634141218,10418,1044.942,5.8739837398374
"8219",8219,"MUS",1989,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",10806,1053.403,3.72432328661931,9.28794935130317,10806,1053.403,3.72432328661931
"8220",8220,"MUS",1990,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",11489,1061.598,6.32056265037942,9.3492323708428,11489,1061.598,6.32056265037942
"8221",8221,"MUS",1991,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",11643.3982,1071.723,1.34387849247106,9.36258050215093,11643.3982,1071.723,1.34387849247106
"8222",8222,"MUS",1992,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",12002.3802,1084.809,3.08313770459212,9.39294357243817,12002.3802,1084.809,3.08313770459212
"8223",8223,"MUS",1993,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",12228.8141,1098.641,1.88657496452245,9.41163202823863,12228.8141,1098.641,1.88657496452245
"8224",8224,"MUS",1994,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",12381.0666,1111.297,1.24503078348374,9.42400446284035,12381.0666,1111.297,1.24503078348374
"8225",8225,"MUS",1995,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",12567.9282,1123.115,1.50925284579279,9.43898303144134,12567.9282,1123.115,1.50925284579279
"8226",8226,"MUS",1996,0,1,1,0,0,0,0,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",12841.9305,1135.344,2.18017079378286,9.4605487832902,12841.9305,1135.344,2.18017079378286
"8227",8227,"MUS",1997,0,1,0,0,0,1,0,0,0,1,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",13198.2949,1148.35,2.7750064524956,9.48791869048108,13198.2949,1148.35,2.7750064524956
"8228",8228,"MUS",1998,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",13607.8847,1160.659,3.10335390369251,9.51847814518994,13607.8847,1160.659,3.10335390369251
"8229",8229,"MUS",1999,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",13572.6803,1173.129,-0.258705895707659,9.51588792460679,13572.6803,1173.129,-0.258705895707659
"8230",8230,"MUS",2000,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14272.3009,1185.932,5.15462373338301,9.56614600117032,14272.3009,1185.932,5.15462373338301
"8231",8231,"MUS",2001,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14347.6108,1197.878,0.527664743951693,9.57140840813917,14347.6108,1197.878,0.527664743951693
"8232",8232,"MUS",2002,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14196.0408,1209.59,-1.05641282101128,9.56078882750603,14196.0408,1209.59,-1.05641282101128
"8233",8233,"MUS",2003,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14623.3085,1221.004,3.00976663859686,9.59044038893094,14623.3085,1221.004,3.00976663859686
"8234",8234,"MUS",2004,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14854.6137,1232.059,1.58175696012979,9.60613309973269,14854.6137,1232.059,1.58175696012979
"8235",8235,"MUS",2005,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",14725.1642,1242.821,-0.871443058798632,9.59738106821282,14725.1642,1242.821,-0.871443058798632
"8236",8236,"MUS",2006,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",15042.5414,1253.425,2.15533895370756,9.61870403521173,15042.5414,1253.425,2.15533895370756
"8237",8237,"MUS",2007,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",15519.4186,1263.899,3.17019037753821,9.64991176502297,15519.4186,1263.899,3.17019037753821
"8238",8238,"MUS",2008,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",15957.9602,1274.189,2.82576049595053,9.67777571850548,15957.9602,1274.189,2.82576049595053
"8239",8239,"MUS",2009,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",16029.2639,1284.264,0.446822144599661,9.68223370835018,16029.2639,1284.264,0.446822144599661
"8240",8240,"MUS",2010,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",16269.3202,1294.104,1.49761275063916,9.69709788041279,16269.3202,1294.104,1.49761275063916
"8241",8241,"MUS",2011,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",16483,1303.717,1.31339107825784,9.71014549245871,16483,1303.717,1.31339107825784
"8242",8242,"MUS",2012,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",16893,1313.095,2.48741127221986,9.73471380828744,16893,1313.095,2.48741127221986
"8243",8243,"MUS",2013,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",17311,1322.238,2.47439767951222,9.75915518164621,17311,1322.238,2.47439767951222
"8244",8244,"MUS",2014,0,1,0,0,0,0,0,0,0,0,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",17818,1331.155,2.92877361215412,9.78802058272741,17818,1331.155,2.92877361215412
"8245",8245,"MUS",2015,0,1,NA,NA,0,0,0,0,0,NA,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",18322,1339.827,2.82860029183971,9.81591238028017,18322,1339.827,2.82860029183971
"8246",8246,"MUS",2016,0,1,NA,NA,NA,0,0,0,0,NA,590,"MAS","MUS",480,"Mauritius",1,"Mauritius",18918,1348.242,3.25291998690099,9.84792198708642,18918,1348.242,3.25291998690099
"8247",8247,"MEX",1800,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1305,NA,-93.1018078020932,7.17472430983638,1305,5080.260825,-93.1018078020932
"8248",8248,"MEX",1801,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1298,NA,-0.53639846743295,7.1693500166706,1298,2511,-0.53639846743295
"8249",8249,"MEX",1802,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1274,NA,-1.84899845916795,7.15070145759253,1274,5781.728,-1.84899845916795
"8250",8250,"MEX",1803,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1264,NA,-0.784929356357928,7.14282740116162,1264,3538,-0.784929356357928
"8251",8251,"MEX",1804,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1240,NA,-1.89873417721519,7.12367278520461,1240,4592.487037,-1.89873417721519
"8252",8252,"MEX",1805,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1223,NA,-1.37096774193548,7.10987946307227,1223,3538,-1.37096774193548
"8253",8253,"MEX",1806,0,0,0,0,0,0,1,0,0,1,70,NA,NA,NA,NA,NA,"Mexico",1202,NA,-1.71708912510221,7.09257371597468,1202,409000,-1.71708912510221
"8254",8254,"MEX",1807,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1172,NA,-2.49584026622296,7.06731984865348,1172,5460.302,-2.49584026622296
"8255",8255,"MEX",1808,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1143,NA,-2.47440273037543,7.04228617193974,1143,3538,-2.47440273037543
"8256",8256,"MEX",1809,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1111,NA,-2.79965004374453,7.01391547481053,1111,3538,-2.79965004374453
"8257",8257,"MEX",1810,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1073,NA,-3.42034203420342,6.97914527506881,1073,2511,-3.42034203420342
"8258",8258,"MEX",1811,0,0,0,0,0,0,1,0,0,1,70,NA,NA,NA,NA,NA,"Mexico",1044,NA,-2.7027027027027,6.95177216439891,1044,5353.494,-2.7027027027027
"8259",8259,"MEX",1812,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1427.3018,3316,3.36063238284713
"8260",8260,"MEX",1813,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813,143,1.17302009116639
"8261",8261,"MEX",1814,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,2054,1.20918984280532
"8262",8262,"MEX",1815,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,5460.302,2.35294117647059
"8263",8263,"MEX",1816,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937,1155,1.52217074784911
"8264",8264,"MEX",1817,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1188,5781.728,2.68997982515131
"8265",8265,"MEX",1818,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2897.7424,500,1.52217074784911
"8266",8266,"MEX",1819,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961,3386,0.604651162790698
"8267",8267,"MEX",1820,0,0,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,"Mexico",1007,6587,NA,6.91572344863131,1007,6587,2.62135922330097
"8268",8268,"MEX",1821,0,1,0,0,0,0,0,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,2365,-3.29091706888987
"8269",8269,"MEX",1822,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,867,3704,-2.7972027972028
"8270",8270,"MEX",1823,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1946,26650,-0.75107296137339
"8271",8271,"MEX",1824,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,888,34357,1.11141983884412
"8272",8272,"MEX",1825,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,3225.5704,5353.494,-1.30072840790843
"8273",8273,"MEX",1826,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1223,21652,3.33333333333333
"8274",8274,"MEX",1827,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2929.8824,25715,4.55399061032864
"8275",8275,"MEX",1828,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1484,2543,-7.01346957733395
"8276",8276,"MEX",1829,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2179,31330,3.1641397495056
"8277",8277,"MEX",1830,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2657.3934,605,-0.907938654111045
"8278",8278,"MEX",1831,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1355,2465,0.486381322957198
"8279",8279,"MEX",1832,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1838,20701,-0.216684723726977
"8280",8280,"MEX",1833,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2211,31231,-2.43302351011482
"8281",8281,"MEX",1834,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2173,3098,4.27672955974843
"8282",8282,"MEX",1835,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2230,3156,1.97715289982425
"8283",8283,"MEX",1836,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2211,3785,-7.11252653927813
"8284",8284,"MEX",1837,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2090,29360,0.170697012802276
"8285",8285,"MEX",1838,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2224,31164,10.5627705627706
"8286",8286,"MEX",1839,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1173,1391,1.28755364806867
"8287",8287,"MEX",1840,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,878,19635,7.84177654406662
"8288",8288,"MEX",1841,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1089,13128,1.45541148451971
"8289",8289,"MEX",1842,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2665.0738,2282,4.86381322957198
"8290",8290,"MEX",1843,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1521,4080,-3.30822624155842
"8291",8291,"MEX",1844,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,843,33059,6.12244897959184
"8292",8292,"MEX",1845,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,783,2971,-0.667408231368187
"8293",8293,"MEX",1846,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1496.4828,3726,1.33738601823708
"8294",8294,"MEX",1847,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,3709,13304,-1.47059054425333
"8295",8295,"MEX",1848,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2466,2200,-2.25385527876631
"8296",8296,"MEX",1849,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1463,12203,-4.86257928118393
"8297",8297,"MEX",1850,0,1,0,0,1,0,0,1,1,2,70,"MEX","MEX",484,"Mexico",0,"Mexico",1054,7662,NA,6.96129604591017,1054,7662,-3.55575065847234
"8298",8298,"MEX",1851,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,3590,3698,1.07405313736574
"8299",8299,"MEX",1852,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2445.8522,7256,-1.49577281595491
"8300",8300,"MEX",1853,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,743,1945,-0.423953365129836
"8301",8301,"MEX",1854,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2273,37178,6.44705882352941
"8302",8302,"MEX",1855,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,4288.7616,30365,-3.87323943661972
"8303",8303,"MEX",1856,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2509,27511,-6.48330058939096
"8304",8304,"MEX",1857,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1865,2485,2.21263828989312
"8305",8305,"MEX",1858,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,824,4520,0.605766900896535
"8306",8306,"MEX",1859,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,357,387176,2.55957634598411
"8307",8307,"MEX",1860,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",921,NA,NA,6.82654522355659,921,4276,-0.283386468296139
"8308",8308,"MEX",1861,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1376,31396,-1.3116236996834
"8309",8309,"MEX",1862,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2642.0328,3336,1.78101598866626
"8310",8310,"MEX",1863,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,4111,8349,-4.8
"8311",8311,"MEX",1864,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,2695.7951,1137,2.40899357601714
"8312",8312,"MEX",1865,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1808,364971,1.96671709531015
"8313",8313,"MEX",1866,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1849,1432,3.3731853116994
"8314",8314,"MEX",1867,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1267,4379,-2.94117647058824
"8315",8315,"MEX",1868,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,649,4312,-3.94698085419735
"8316",8316,"MEX",1869,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,NA,NA,NA,NA,NA,1714,4362,-4.69798657718121
"8317",8317,"MEX",1870,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",1046,9219,NA,6.95368421087054,1046,9219,3.64673349464224
"8318",8318,"MEX",1871,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9331,NA,NA,2024,9331,-3.6541889483066
"8319",8319,"MEX",1872,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9444,NA,NA,3150,9444,4.85617073925147
"8320",8320,"MEX",1873,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9558,NA,NA,5950,9558,-16.4365452408931
"8321",8321,"MEX",1874,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9674,NA,NA,3108,9674,1.0717230008244
"8322",8322,"MEX",1875,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9791,NA,NA,912,9791,-0.627557980900409
"8323",8323,"MEX",1876,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,9910,NA,NA,864,9910,-2.47869868319132
"8324",8324,"MEX",1877,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10030,NA,NA,461,10030,0.153168677005552
"8325",8325,"MEX",1878,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10151,NA,NA,1414,10151,0.121065375302663
"8326",8326,"MEX",1879,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10274,NA,NA,6113,10274,0
"8327",8327,"MEX",1880,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10399,NA,NA,454,10399,-0.599828620394173
"8328",8328,"MEX",1881,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10524,NA,NA,3556,10524,3.06242638398115
"8329",8329,"MEX",1882,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10652,NA,NA,454,10652,2.32369629829776
"8330",8330,"MEX",1883,0,1,0,0,0,0,0,1,1,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10781,NA,NA,1108,10781,4.50636394908841
"8331",8331,"MEX",1884,0,1,1,1,0,0,0,1,1,3,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,10912,NA,NA,5036.9908,10912,4.00797607178465
"8332",8332,"MEX",1885,0,1,1,1,0,0,0,1,1,3,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11044,NA,NA,2354,11044,2.3765513599155
"8333",8333,"MEX",1886,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11178,NA,NA,1776,11178,-4.74040632054176
"8334",8334,"MEX",1887,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11313,NA,NA,3625,11313,-0.506879073135409
"8335",8335,"MEX",1888,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11450,NA,NA,564,11450,0.241016652059597
"8336",8336,"MEX",1889,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11589,NA,NA,647,11589,0.730337078651685
"8337",8337,"MEX",1890,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",1568,11729,NA,7.35819375273303,1568,11729,-10.0038624951719
"8338",8338,"MEX",1891,0,1,0,0,0,1,0,0,0,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,11904,NA,NA,5309.3205,11904,1.26947489901904
"8339",8339,"MEX",1892,0,1,0,0,0,1,0,0,0,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,12083,NA,NA,1208,12083,-1.53005464480874
"8340",8340,"MEX",1893,0,1,1,0,0,0,0,0,0,1,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,12263,NA,NA,2270,12263,2.68101404340689
"8341",8341,"MEX",1894,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",NA,12447,NA,NA,2138,12447,0.424328147100424
"8342",8342,"MEX",1895,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",1757,12663,NA,7.47193207824512,1757,12663,6.64709582721745
"8343",8343,"MEX",1896,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",1785,12822,1.59362549800797,7.48773376143644,1785,12822,1.59362549800797
"8344",8344,"MEX",1897,0,1,0,0,0,0,0,0,0,0,70,"MEX","MEX",484,"Mexico",0,"Mexico",1878,13014,5.21008403361345,7.53849499941346,1878,13014,5.21008403361345
